timestamp,track_id,class_name,x1,y1,x2,y2,speed,direction
1748782706.75088,4,person,98,325,383,685,63.30,103.7
1748782706.75088,5,person,516,367,568,506,9.00,180.0
1748782706.75088,6,person,313,359,410,620,24.42,137.5
1748782706.75088,7,person,1038,360,1115,602,14.23,18.4
1748782706.75088,9,person,576,370,623,501,1.50,180.0
1748782706.75088,11,person,398,347,505,678,21.21,-171.9
1748782706.75088,12,person,1191,352,1280,527,9.12,9.5
1748782706.8146958,1,person,0,353,333,719,28.54,-177.0
1748782706.8146958,2,person,639,343,782,654,96.57,-96.2
1748782706.8146958,3,person,897,376,1032,720,7.50,126.9
1748782706.8146958,4,person,76,316,384,709,38.71,144.5
1748782706.8146958,5,person,515,366,567,504,5.41,-123.7
1748782706.8146958,6,person,308,357,407,627,14.15,148.0
1748782706.8146958,7,person,1042,361,1119,603,12.37,14.0
1748782706.8146958,9,person,574,370,622,500,4.74,-161.6
1748782706.8146958,11,person,389,345,501,687,22.15,151.7
1748782706.8146958,12,person,1197,354,1280,526,9.12,9.5
1748782706.8146958,15,person,56,386,119,560,0.00,0.0
1748782706.874809,2,person,624,343,786,699,69.49,103.7
1748782706.874809,3,person,897,384,1031,720,12.09,97.1
1748782706.874809,4,person,61,310,375,716,36.03,177.6
1748782706.874809,5,person,514,366,566,505,3.35,153.4
1748782706.874809,6,person,305,356,403,626,10.92,-164.1
1748782706.874809,7,person,1042,360,1122,603,4.74,-18.4
1748782706.874809,9,person,572,370,621,502,5.41,146.3
1748782706.874809,11,person,381,343,495,688,21.05,-175.9
1748782706.874809,12,person,1201,353,1280,529,6.71,26.6
1748782706.874809,15,person,43,394,107,571,47.10,142.8
1748782706.9349298,2,person,615,342,784,712,24.42,132.5
1748782706.9349298,3,person,885,377,1023,720,31.78,-160.7
1748782706.9349298,4,person,40,308,358,720,57.08,177.0
1748782706.9349298,5,person,512,363,566,504,6.71,-116.6
1748782706.9349298,6,person,304,355,403,629,3.35,116.6
1748782706.9349298,7,person,1047,356,1129,606,18.06,-4.8
1748782706.9349298,9,person,570,370,617,499,10.06,-153.4
1748782706.9349298,11,person,373,332,493,691,19.21,-141.3
1748782706.9349298,12,person,1211,351,1280,526,16.77,-26.6
1748782706.9349298,15,person,21,389,95,591,55.74,156.2
1748782706.9349298,10,person,255,359,343,593,0.00,0.0
1748782707.002901,2,person,612,342,782,717,10.61,135.0
1748782707.002901,3,person,880,373,1020,720,13.42,-153.4
1748782707.002901,4,person,8,296,337,720,81.51,-167.2
1748782707.002901,5,person,513,362,566,502,4.74,-71.6
1748782707.002901,6,person,300,356,403,644,24.74,104.0
1748782707.002901,7,person,1049,356,1133,607,9.12,9.5
1748782707.002901,9,person,569,371,616,498,3.00,180.0
1748782707.002901,11,person,368,328,494,706,17.56,110.0
1748782707.002901,17,person,721,352,787,613,0.00,0.0
1748782707.002901,10,person,248,359,340,608,27.04,123.7
1748782707.063136,2,person,609,341,780,719,7.65,168.7
1748782707.063136,3,person,875,372,1016,720,13.58,-173.7
1748782707.063136,4,person,0,286,323,720,36.25,-155.6
1748782707.063136,5,person,513,360,566,500,6.00,-90.0
1748782707.063136,6,person,299,359,402,651,15.30,101.3
1748782707.063136,7,person,1052,355,1138,606,12.37,-14.0
1748782707.063136,9,person,570,371,616,496,3.35,-63.4
1748782707.063136,11,person,363,327,490,706,13.58,-173.7
1748782707.063136,17,person,721,350,788,615,1.50,0.0
1748782707.063136,10,person,256,361,341,599,17.10,-37.9
1748782707.125036,2,person,607,342,777,720,8.08,158.2
1748782707.125036,3,person,872,373,1013,720,9.12,170.5
1748782707.125036,4,person,0,283,312,720,17.10,-164.7
1748782707.125036,5,person,512,359,566,501,1.50,180.0
1748782707.125036,6,person,295,358,398,654,12.37,166.0
1748782707.125036,7,person,1059,354,1147,611,24.74,14.0
1748782707.125036,9,person,570,370,618,498,3.35,26.6
1748782707.125036,11,person,355,327,486,716,23.43,140.2
1748782707.125036,17,person,718,348,786,617,7.50,180.0
1748782707.125036,10,person,251,359,357,668,101.85,80.7
1748782707.188361,2,person,605,341,775,720,6.18,-166.0
1748782707.188361,3,person,866,370,1007,720,18.55,-166.0
1748782707.188361,4,person,0,272,298,720,26.71,-141.8
1748782707.188361,5,person,512,360,566,501,1.50,90.0
1748782707.188361,6,person,288,358,384,638,39.60,-142.7
1748782707.188361,7,person,1067,354,1156,614,25.89,10.0
1748782707.188361,11,person,339,340,466,710,55.01,169.0
1748782707.2486699,2,person,602,341,771,720,10.50,180.0
1748782707.2486699,3,person,862,368,1004,720,10.92,-164.1
1748782707.2486699,4,person,0,263,288,720,20.18,-138.0
1748782707.2486699,5,person,513,361,566,499,2.12,-45.0
1748782707.2486699,6,person,289,358,383,638,0.00,0.0
1748782707.2486699,7,person,1070,354,1161,614,12.00,0.0
1748782707.2486699,11,person,339,344,468,715,13.83,77.5
1748782707.2486699,9,person,570,366,619,499,0.00,0.0
1748782707.2486699,10,person,234,361,324,631,0.00,0.0
1748782707.308906,2,person,600,341,768,720,7.50,180.0
1748782707.308906,3,person,861,368,1003,720,3.00,180.0
1748782707.308906,4,person,0,259,274,720,21.84,-164.1
1748782707.308906,5,person,514,362,567,498,3.00,0.0
1748782707.308906,6,person,288,366,371,616,28.66,-132.9
1748782707.308906,7,person,1074,355,1166,618,15.44,29.1
1748782707.308906,11,person,334,350,463,718,20.18,138.0
1748782707.308906,10,person,229,361,314,624,24.83,-155.0
1748782707.3694139,2,person,599,343,766,720,5.41,146.3
1748782707.3694139,3,person,859,369,1000,717,8.08,-158.2
1748782707.3694139,4,person,0,250,262,720,22.50,-143.1
1748782707.3694139,5,person,515,362,568,496,4.24,-45.0
1748782707.3694139,6,person,281,358,364,613,26.71,-141.8
1748782707.3694139,7,person,1078,356,1171,621,14.77,24.0
1748782707.3694139,11,person,328,354,458,720,18.79,151.4
1748782707.3694139,10,person,226,358,311,624,10.06,-153.4
1748782707.3694139,20,person,153,370,236,600,0.00,0.0
1748782707.434348,2,person,600,348,764,720,7.65,101.3
1748782707.434348,3,person,859,369,993,696,33.20,-108.4
1748782707.434348,4,person,0,245,238,720,36.77,-168.2
1748782707.434348,5,person,518,363,569,495,6.00,0.0
1748782707.434348,7,person,1087,358,1183,626,33.20,18.4
1748782707.434348,11,person,312,348,444,715,47.93,-159.9
1748782707.434348,10,person,214,357,299,629,36.50,170.5
1748782707.434348,20,person,139,372,234,635,60.47,113.4
1748782707.434348,9,person,570,367,618,498,0.00,0.0
1748782707.495262,2,person,601,350,763,720,3.00,90.0
1748782707.495262,3,person,855,373,987,692,15.00,180.0
1748782707.495262,5,person,518,363,569,495,0.00,0.0
1748782707.495262,7,person,1093,360,1189,627,18.55,14.0
1748782707.495262,11,person,294,342,431,714,47.67,-167.3
1748782707.495262,10,person,209,359,298,641,22.85,113.2
1748782707.495262,20,person,134,376,234,652,32.38,103.4
1748782707.495262,22,person,375,347,506,605,0.00,0.0
1748782707.495262,1,person,0,367,237,719,0.00,0.0
1748782707.554821,2,person,601,350,762,720,1.50,180.0
1748782707.554821,3,person,851,373,986,694,8.08,158.2
1748782707.554821,5,person,519,362,570,495,3.35,-26.6
1748782707.554821,7,person,1096,364,1193,630,14.85,45.0
1748782707.554821,11,person,284,334,427,718,21.84,-164.1
1748782707.554821,10,person,204,356,296,653,17.10,127.9
1748782707.554821,20,person,128,372,232,661,14.15,148.0
1748782707.554821,22,person,366,346,508,626,31.78,109.3
1748782707.554821,9,person,571,369,618,498,0.00,0.0
1748782707.613659,2,person,601,353,761,720,4.74,108.4
1748782707.613659,3,person,848,376,984,700,15.44,119.1
1748782707.613659,5,person,519,362,571,496,2.12,45.0
1748782707.613659,7,person,1099,362,1197,631,10.61,-8.1
1748782707.613659,11,person,275,327,425,720,18.12,-155.6
1748782707.613659,10,person,200,357,293,662,18.31,125.0
1748782707.613659,20,person,119,368,232,677,22.50,126.9
1748782707.613659,22,person,359,346,507,641,25.50,118.1
1748782707.613659,23,person,0,351,92,720,0.00,0.0
1748782707.613659,25,person,495,382,524,439,0.00,0.0
1748782707.613659,9,person,571,371,618,499,4.50,90.0
1748782707.682741,2,person,600,353,760,720,3.00,180.0
1748782707.682741,3,person,843,381,981,708,22.90,121.6
1748782707.682741,5,person,519,362,572,498,3.35,63.4
1748782707.682741,7,person,1103,364,1205,637,21.63,33.7
1748782707.682741,11,person,258,315,415,720,44.32,-156.0
1748782707.682741,10,person,199,363,290,667,17.56,110.0
1748782707.682741,20,person,105,367,224,693,39.94,145.7
1748782707.682741,22,person,351,352,502,658,39.63,119.5
1748782707.682741,23,person,0,358,83,663,76.21,-100.2
1748782707.682741,25,person,497,383,526,440,6.71,26.6
1748782707.741319,2,person,602,353,761,720,4.50,0.0
1748782707.741319,3,person,838,393,976,715,32.21,117.8
1748782707.741319,5,person,520,363,572,499,3.35,63.4
1748782707.741319,7,person,1107,367,1211,641,18.31,35.0
1748782707.741319,11,person,243,313,402,720,42.11,-175.9
1748782707.741319,10,person,199,369,289,678,25.54,93.4
1748782707.741319,20,person,92,366,214,701,36.06,163.1
1748782707.741319,22,person,351,360,500,666,24.19,97.1
1748782707.741319,23,person,0,363,79,655,7.50,-143.1
1748782707.741319,25,person,498,385,527,440,4.24,45.0
1748782707.800462,2,person,604,355,762,720,5.41,33.7
1748782707.800462,3,person,838,402,974,718,18.25,99.5
1748782707.800462,5,person,520,363,572,501,3.00,90.0
1748782707.800462,7,person,1111,372,1217,650,25.81,54.5
1748782707.800462,11,person,239,309,401,720,9.60,-141.3
1748782707.800462,10,person,189,368,282,685,27.04,160.6
1748782707.800462,20,person,86,366,211,709,18.06,138.4
1748782707.800462,22,person,348,361,499,675,16.16,111.8
1748782707.800462,23,person,0,363,79,658,4.50,90.0
1748782707.800462,25,person,497,385,526,442,4.24,135.0
1748782707.86235,2,person,606,358,762,720,5.41,56.3
1748782707.86235,3,person,831,399,969,717,18.97,-161.6
1748782707.86235,5,person,521,364,572,499,2.12,-45.0
1748782707.86235,7,person,1114,375,1223,657,20.18,48.0
1748782707.86235,11,person,236,311,397,720,10.92,164.1
1748782707.86235,10,person,186,375,277,689,20.40,126.0
1748782707.86235,20,person,80,367,206,710,16.77,169.7
1748782707.86235,22,person,343,357,500,689,16.16,111.8
1748782707.86235,23,person,0,381,71,654,24.19,119.7
1748782707.86235,25,person,496,385,525,443,3.35,153.4
1748782707.920743,2,person,608,356,764,720,6.71,-26.6
1748782707.920743,3,person,824,399,965,719,16.77,169.7
1748782707.920743,5,person,522,366,574,503,10.06,63.4
1748782707.920743,7,person,1126,373,1235,653,37.11,-14.0
1748782707.920743,11,person,221,313,385,720,40.61,175.8
1748782707.920743,10,person,178,370,257,650,78.23,-122.5
1748782707.920743,20,person,70,369,198,719,31.64,148.6
1748782707.920743,22,person,339,358,499,705,26.58,106.4
1748782707.920743,23,person,0,372,66,654,15.44,-119.1
1748782707.920743,25,person,499,384,530,445,12.09,7.1
1748782707.920743,9,person,579,374,625,500,0.00,0.0
1748782707.979103,2,person,611,358,766,720,8.08,21.8
1748782707.979103,3,person,823,403,964,720,8.08,111.8
1748782707.979103,5,person,523,367,575,506,6.71,63.4
1748782707.979103,7,person,1134,374,1245,655,27.37,9.5
1748782707.979103,11,person,201,313,371,719,51.02,-178.3
1748782707.979103,10,person,171,382,241,631,36.06,-163.1
1748782707.979103,20,person,59,374,186,720,35.65,165.4
1748782707.979103,22,person,336,358,499,715,15.66,106.7
1748782707.979103,23,person,0,370,66,666,15.00,90.0
1748782707.979103,25,person,500,384,531,446,3.35,26.6
1748782707.979103,9,person,580,372,626,500,4.24,-45.0
1748782708.0357509,2,person,612,358,767,720,3.00,0.0
1748782708.0357509,3,person,823,405,963,720,3.35,116.6
1748782708.0357509,5,person,523,368,577,510,8.08,68.2
1748782708.0357509,7,person,1144,376,1254,653,28.50,0.0
1748782708.0357509,11,person,190,312,363,718,28.66,-174.0
1748782708.0357509,20,person,53,376,178,720,21.21,171.9
1748782708.0357509,22,person,335,361,495,718,11.72,129.8
1748782708.0357509,23,person,0,372,64,671,10.92,105.9
1748782708.0357509,25,person,501,385,532,447,4.24,45.0
1748782708.0357509,9,person,582,374,628,500,6.71,26.6
1748782708.0939982,2,person,615,363,767,720,8.75,59.0
1748782708.0939982,3,person,814,402,956,720,24.42,-169.4
1748782708.0939982,5,person,524,367,578,510,3.35,-26.6
1748782708.0939982,7,person,1153,375,1263,650,27.66,-12.5
1748782708.0939982,11,person,180,315,356,718,25.89,170.0
1748782708.0939982,20,person,49,372,176,720,10.82,-146.3
1748782708.0939982,22,person,333,362,493,720,7.50,143.1
1748782708.0939982,23,person,0,397,59,676,45.62,99.5
1748782708.0939982,25,person,502,386,533,448,4.24,45.0
1748782708.0939982,9,person,583,374,628,500,1.50,0.0
1748782708.154614,2,person,613,358,765,720,9.60,-128.7
1748782708.154614,3,person,802,401,948,720,30.04,-177.1
1748782708.154614,5,person,527,372,578,506,4.74,18.4
1748782708.154614,7,person,1163,373,1275,653,33.03,2.6
1748782708.154614,11,person,155,306,338,717,66.22,-166.9
1748782708.154614,20,person,43,369,171,720,17.10,-164.7
1748782708.154614,22,person,331,359,490,720,8.75,-149.0
1748782708.154614,25,person,503,384,535,450,4.50,0.0
1748782708.154614,9,person,584,379,630,505,15.66,73.3
1748782708.154614,17,person,718,402,764,582,0.00,0.0
1748782708.2121458,2,person,612,361,763,719,5.41,146.3
1748782708.2121458,3,person,796,395,946,720,15.00,-143.1
1748782708.2121458,5,person,529,373,579,505,4.50,0.0
1748782708.2121458,7,person,1169,372,1280,657,17.10,15.3
1748782708.2121458,11,person,132,306,320,714,61.66,-175.8
1748782708.2121458,20,person,34,371,160,720,30.15,174.3
1748782708.2121458,22,person,328,354,487,720,11.72,-140.2
1748782708.2121458,9,person,586,379,632,508,7.50,36.9
1748782708.2121458,29,person,259,356,354,709,0.00,0.0
1748782708.2121458,17,person,721,410,767,581,13.83,49.4
1748782708.279132,2,person,612,357,764,719,6.18,-76.0
1748782708.279132,3,person,788,394,939,720,22.55,-176.2
1748782708.279132,5,person,529,372,580,506,1.50,0.0
1748782708.279132,7,person,1177,372,1280,656,12.09,-7.1
1748782708.279132,11,person,102,299,300,714,75.73,-172.0
1748782708.279132,20,person,28,374,141,690,55.20,-132.8
1748782708.279132,22,person,327,353,485,720,4.74,-161.6
1748782708.279132,9,person,588,384,633,509,10.06,63.4
1748782708.279132,29,person,268,348,348,646,106.60,-87.6
1748782708.279132,17,person,717,400,767,586,9.60,-128.7
1748782708.279132,23,person,0,356,59,679,0.00,0.0
1748782708.337874,2,person,612,354,764,720,3.00,-90.0
1748782708.337874,3,person,784,393,935,720,12.09,-172.9
1748782708.337874,5,person,530,372,580,505,2.12,-45.0
1748782708.337874,7,person,1182,371,1280,656,7.65,-11.3
1748782708.337874,11,person,70,288,284,715,73.55,-168.2
1748782708.337874,22,person,326,351,482,720,6.71,-153.4
1748782708.337874,9,person,589,386,633,509,3.35,63.4
1748782708.337874,6,person,221,353,339,713,0.00,0.0
1748782708.337874,25,person,505,389,535,450,0.00,0.0
1748782708.391969,2,person,613,361,762,720,10.61,98.1
1748782708.391969,3,person,777,394,931,720,16.57,174.8
1748782708.391969,5,person,531,370,583,507,6.00,0.0
1748782708.391969,7,person,1189,368,1280,656,11.42,-23.2
1748782708.391969,11,person,35,270,261,712,92.53,-160.1
1748782708.391969,22,person,321,351,477,720,15.00,180.0
1748782708.391969,9,person,590,384,634,505,9.49,-71.6
1748782708.391969,6,person,197,343,326,719,55.82,-173.8
1748782708.391969,25,person,505,390,534,452,4.74,108.4
1748782708.391969,29,person,253,343,348,699,0.00,0.0
1748782708.452055,2,person,612,365,760,720,7.50,126.9
1748782708.452055,3,person,763,402,911,720,52.39,166.8
1748782708.452055,5,person,531,371,582,507,2.12,135.0
1748782708.452055,7,person,1187,370,1280,664,15.30,101.3
1748782708.452055,11,person,12,262,246,715,57.49,-172.5
1748782708.452055,22,person,318,351,474,720,9.00,180.0
1748782708.452055,9,person,589,383,634,507,2.12,135.0
1748782708.452055,6,person,179,333,316,720,44.12,-162.2
1748782708.452055,29,person,257,345,341,662,52.69,-94.9
1748782708.507627,2,person,610,366,758,720,6.18,166.0
1748782708.507627,3,person,759,429,896,720,49.52,125.1
1748782708.507627,5,person,530,374,581,509,8.08,111.8
1748782708.507627,7,person,1190,370,1280,667,6.36,45.0
1748782708.507627,11,person,0,254,235,715,36.53,-160.8
1748782708.507627,22,person,314,349,471,720,10.92,-164.1
1748782708.507627,9,person,589,384,631,503,6.36,-135.0
1748782708.507627,6,person,162,328,307,720,39.71,-169.1
1748782708.563017,2,person,608,366,756,720,6.00,180.0
1748782708.563017,3,person,751,425,889,720,23.29,-165.1
1748782708.563017,5,person,531,378,581,509,6.18,76.0
1748782708.563017,7,person,1195,376,1280,666,10.61,45.0
1748782708.563017,22,person,312,349,469,720,6.00,180.0
1748782708.563017,9,person,588,385,631,505,4.74,108.4
1748782708.563017,6,person,148,331,295,715,39.12,-175.6
1748782708.563017,25,person,503,393,533,457,0.00,0.0
1748782708.563017,29,person,247,345,328,646,0.00,0.0
1748782708.61628,2,person,606,369,753,720,8.75,149.0
1748782708.61628,3,person,738,412,881,720,37.05,-148.2
1748782708.61628,5,person,530,380,581,514,10.61,98.1
1748782708.61628,7,person,1201,384,1280,667,16.22,56.3
1748782708.61628,22,person,307,356,463,720,19.56,147.5
1748782708.61628,9,person,586,386,629,505,6.18,166.0
1748782708.61628,6,person,127,328,283,719,49.52,178.3
1748782708.61628,25,person,502,394,532,458,4.24,135.0
1748782708.61628,29,person,236,351,317,650,36.25,155.6
1748782708.61628,11,person,0,303,190,718,0.00,0.0
1748782708.6770391,2,person,605,369,752,720,3.00,180.0
1748782708.6770391,3,person,728,404,874,720,28.18,-154.8
1748782708.6770391,5,person,532,383,581,513,4.24,45.0
1748782708.6770391,7,person,1204,385,1280,668,5.41,33.7
1748782708.6770391,22,person,300,353,461,720,14.23,-161.6
1748782708.6770391,9,person,585,387,628,507,5.41,123.7
1748782708.6770391,6,person,114,332,276,719,30.59,168.7
1748782708.6770391,29,person,227,355,312,667,37.86,123.7
1748782708.6770391,11,person,0,328,168,718,49.95,131.3
1748782708.732762,2,person,603,365,751,720,7.50,-126.9
1748782708.732762,3,person,722,411,865,720,24.83,155.0
1748782708.732762,5,person,532,384,581,513,1.50,90.0
1748782708.732762,7,person,1206,385,1280,670,4.24,45.0
1748782708.732762,22,person,293,351,458,720,15.30,-168.7
1748782708.732762,9,person,584,386,628,509,2.12,135.0
1748782708.732762,6,person,101,336,268,720,32.38,166.6
1748782708.732762,29,person,223,356,309,673,14.85,135.0
1748782708.787081,2,person,601,366,749,718,6.18,-166.0
1748782708.787081,3,person,714,407,860,720,20.40,-162.9
1748782708.787081,5,person,532,384,582,515,3.35,63.4
1748782708.787081,7,person,1209,389,1280,671,8.75,59.0
1748782708.787081,22,person,287,353,453,720,16.77,169.7
1748782708.787081,9,person,584,387,627,506,3.35,-116.6
1748782708.787081,6,person,90,335,262,720,25.54,-176.6
1748782708.787081,29,person,214,354,303,679,23.29,165.1
1748782708.787081,20,person,0,375,80,611,0.00,0.0
1748782708.787081,25,person,501,396,529,458,0.00,0.0
1748782708.849417,2,person,592,364,738,719,30.04,-177.1
1748782708.849417,3,person,701,406,847,720,39.03,-177.8
1748782708.849417,5,person,532,385,581,513,2.12,-135.0
1748782708.849417,22,person,276,352,444,718,30.34,-171.5
1748782708.849417,9,person,586,389,625,495,13.50,-90.0
1748782708.849417,6,person,73,338,250,720,43.73,174.1
1748782708.849417,29,person,204,367,293,699,57.88,121.2
1748782708.849417,20,person,0,362,84,690,99.18,86.5
1748782708.9030552,2,person,588,361,734,719,12.82,-159.4
1748782708.9030552,3,person,695,427,834,720,42.48,132.1
1748782708.9030552,5,person,531,385,580,512,3.35,-153.4
1748782708.9030552,22,person,265,349,437,719,27.17,-173.7
1748782708.9030552,9,person,587,389,624,486,13.50,-90.0
1748782708.9030552,6,person,60,338,243,720,30.00,180.0
1748782708.9030552,29,person,196,374,286,708,32.90,133.2
1748782708.9030552,20,person,0,354,79,710,19.50,112.6
1748782708.9030552,25,person,495,397,523,460,0.00,0.0
1748782708.958379,2,person,586,361,730,719,9.00,180.0
1748782708.958379,3,person,682,414,828,720,34.53,-145.6
1748782708.958379,5,person,531,385,579,511,2.12,-135.0
1748782708.958379,22,person,256,350,430,719,24.05,176.4
1748782708.958379,9,person,587,390,624,486,1.50,90.0
1748782708.958379,6,person,41,337,230,720,48.02,-178.2
1748782708.958379,29,person,191,365,285,714,10.06,-153.4
1748782708.958379,25,person,493,397,521,460,6.00,180.0
1748782709.013775,2,person,586,376,722,719,25.50,118.1
1748782709.013775,3,person,671,412,819,720,30.15,-174.3
1748782709.013775,5,person,530,384,579,512,1.50,180.0
1748782709.013775,22,person,249,351,425,718,18.00,180.0
1748782709.013775,9,person,588,391,624,486,2.12,45.0
1748782709.013775,6,person,25,338,217,719,43.50,180.0
1748782709.013775,25,person,492,397,520,462,4.24,135.0
1748782709.069549,3,person,648,407,800,718,63.87,-170.5
1748782709.069549,5,person,530,384,579,510,3.00,-90.0
1748782709.069549,22,person,233,347,414,718,40.94,-171.6
1748782709.069549,9,person,589,391,624,481,7.65,-78.7
1748782709.069549,6,person,17,332,217,719,15.00,-143.1
1748782709.069549,25,person,491,397,520,463,2.12,135.0
1748782709.069549,29,person,176,358,272,717,0.00,0.0
1748782709.128417,3,person,631,408,785,718,48.02,178.2
1748782709.128417,5,person,529,383,579,510,2.12,-135.0
1748782709.128417,22,person,223,346,408,719,24.00,180.0
1748782709.128417,9,person,588,390,623,478,6.71,-116.6
1748782709.128417,6,person,7,326,213,720,22.30,-160.3
1748782709.128417,25,person,490,398,518,462,4.50,180.0
1748782709.128417,29,person,172,365,267,717,17.10,142.1
1748782709.195308,3,person,609,392,773,717,57.02,-153.4
1748782709.195308,5,person,529,383,578,508,3.35,-116.6
1748782709.195308,22,person,205,341,397,720,43.91,-172.1
1748782709.195308,9,person,585,390,623,484,10.06,116.6
1748782709.195308,6,person,1,322,210,720,14.77,-156.0
1748782709.195308,25,person,489,399,518,464,4.74,108.4
1748782709.263895,3,person,607,384,751,660,103.93,-110.3
1748782709.263895,5,person,529,383,578,508,0.00,0.0
1748782709.263895,22,person,194,337,390,719,28.02,-164.5
1748782709.263895,9,person,583,389,622,484,4.74,-161.6
1748782709.263895,6,person,0,315,208,720,11.42,-113.2
1748782709.263895,25,person,490,401,517,463,1.50,90.0
1748782709.263895,33,person,341,402,379,461,0.00,0.0
1748782709.263895,29,person,154,352,249,703,0.00,0.0
1748782709.321687,5,person,530,387,578,508,6.18,76.0
1748782709.321687,22,person,172,331,376,720,54.52,-172.1
1748782709.321687,6,person,0,305,201,720,18.31,-125.0
1748782709.321687,25,person,489,402,516,462,3.00,180.0
1748782709.321687,2,person,596,385,738,719,0.00,0.0
1748782709.37651,5,person,531,390,578,508,4.74,71.6
1748782709.37651,22,person,158,330,366,720,36.03,-177.6
1748782709.37651,6,person,0,292,193,720,22.90,-121.6
1748782709.37651,25,person,489,403,516,462,1.50,90.0
1748782709.37651,34,person,257,354,341,461,0.00,0.0
1748782709.37651,35,person,326,394,378,528,0.00,0.0
1748782709.37651,2,person,595,467,716,719,127.75,105.7
1748782709.37651,3,person,569,396,677,602,0.00,0.0
1748782709.431215,5,person,530,394,575,508,8.49,135.0
1748782709.431215,22,person,141,323,355,720,43.29,-166.0
1748782709.431215,6,person,0,285,183,720,18.31,-145.0
1748782709.431215,25,person,489,403,516,463,1.50,90.0
1748782709.431215,34,person,249,353,342,474,20.84,120.3
1748782709.431215,35,person,322,394,379,541,20.01,103.0
1748782709.485201,22,person,128,319,347,720,32.07,-169.2
1748782709.485201,6,person,0,346,158,720,98.89,112.3
1748782709.485201,25,person,489,403,516,464,1.50,90.0
1748782709.485201,34,person,232,349,347,498,34.99,121.0
1748782709.485201,35,person,319,399,377,546,16.77,116.6
1748782709.485201,2,person,572,504,684,720,0.00,0.0
1748782709.5465841,22,person,107,313,330,720,57.71,-171.0
1748782709.5465841,6,person,0,354,137,720,33.71,159.1
1748782709.5465841,25,person,488,403,516,466,3.35,116.6
1748782709.5465841,34,person,207,348,353,536,62.39,117.2
1748782709.5465841,35,person,314,392,375,548,12.90,-144.5
1748782709.5465841,2,person,525,422,685,720,141.03,-119.3
1748782709.5465841,17,person,715,432,755,570,0.00,0.0
1748782709.6016588,22,person,91,310,317,720,43.73,-174.1
1748782709.6016588,25,person,487,403,515,467,3.35,153.4
1748782709.6016588,34,person,191,347,354,561,42.45,122.0
1748782709.6016588,35,person,310,391,373,554,11.72,140.2
1748782709.6016588,2,person,514,397,694,720,37.62,-94.6
1748782709.6016588,10,person,0,365,90,719,0.00,0.0
1748782709.65771,22,person,72,308,301,720,52.59,-176.7
1748782709.65771,34,person,181,344,353,572,20.40,144.0
1748782709.65771,35,person,305,390,371,560,12.90,144.5
1748782709.65771,2,person,502,391,692,719,23.48,-153.4
1748782709.65771,10,person,0,369,80,652,95.68,-99.0
1748782709.65771,17,person,715,436,755,566,0.00,0.0
1748782709.7123232,22,person,56,307,288,720,43.53,-178.0
1748782709.7123232,34,person,179,344,344,566,18.79,-151.4
1748782709.7123232,35,person,303,391,367,560,9.12,170.5
1748782709.7123232,2,person,498,388,696,713,13.50,-90.0
1748782709.7123232,10,person,0,373,72,632,26.83,-116.6
1748782709.766297,22,person,26,305,263,719,82.62,-176.9
1748782709.766297,34,person,140,342,374,667,149.11,95.2
1748782709.766297,35,person,297,387,365,566,12.37,166.0
1748782709.766297,2,person,543,389,732,708,121.65,-2.8
1748782709.766297,3,person,459,392,577,608,0.00,0.0
1748782709.766297,17,person,716,434,763,578,0.00,0.0
1748782709.821887,22,person,10,300,252,719,41.19,-169.5
1748782709.821887,34,person,149,341,357,632,55.32,-102.5
1748782709.821887,35,person,295,388,362,565,7.50,180.0
1748782709.821887,2,person,560,382,749,714,51.02,-1.7
1748782709.821887,37,person,436,533,640,720,0.00,0.0
1748782709.821887,17,person,714,432,763,579,3.35,-153.4
1748782709.878475,22,person,0,297,244,720,27.17,-173.7
1748782709.878475,34,person,127,341,371,695,95.26,97.2
1748782709.878475,35,person,292,388,360,566,7.65,168.7
1748782709.878475,2,person,570,382,754,713,22.55,-3.8
1748782709.878475,37,person,375,437,682,720,146.79,-101.2
1748782709.878475,17,person,713,430,764,582,1.50,90.0
1748782709.878475,3,person,427,397,547,607,0.00,0.0
1748782709.935124,22,person,0,289,238,720,15.00,-126.9
1748782709.935124,34,person,116,336,371,719,32.93,120.1
1748782709.935124,35,person,289,388,358,569,8.75,149.0
1748782709.935124,2,person,574,379,755,713,8.75,-31.0
1748782709.935124,37,person,346,395,694,720,67.97,-112.0
1748782709.935124,17,person,709,430,764,595,20.40,107.1
1748782709.935124,3,person,412,395,536,603,40.02,-167.0
1748782709.991799,22,person,0,278,224,720,26.71,-141.8
1748782709.991799,34,person,107,339,358,720,33.54,169.7
1748782709.991799,35,person,284,385,355,571,12.09,-172.9
1748782709.991799,2,person,573,376,754,718,4.24,135.0
1748782709.991799,37,person,318,380,679,720,68.31,-160.8
1748782709.991799,17,person,709,431,765,602,12.09,82.9
1748782709.991799,3,person,387,394,518,606,64.57,177.3
1748782710.050171,22,person,0,270,213,720,20.40,-144.0
1748782710.050171,34,person,100,336,347,720,27.37,-170.5
1748782710.050171,35,person,279,383,351,574,13.58,173.7
1748782710.050171,2,person,573,374,753,719,2.12,-135.0
1748782710.050171,37,person,292,375,654,720,76.87,-174.4
1748782710.050171,17,person,709,429,768,606,5.41,33.7
1748782710.050171,3,person,362,393,497,609,69.07,177.5
1748782710.050171,39,person,10,332,118,481,0.00,0.0
